,model,title,subtitle,link,price,seller,year,body,mileage,engine,transmission,fuel,BHP,owners,distance
1585,Hyundai Ioniq 5,Hyundai Ioniq 5,5 160kw Premium 73 Kwh Auto 5dr,https://www.autotrader.co.uk/car-details/202304076058176,40995,1.8 (4 reviews) basingstoke (178 miles),2022,Hatchback,2169.0,,Automatic,Electric,,,178
2131,Kia Niro,KIA E-Niro,64 kWh FIRST EDITION 5dr,https://www.autotrader.co.uk/car-details/202303205436969,26495,4.7 (167 reviews) basingstoke (178 miles),2020,SUV,15912.0,,Automatic,Electric,,,178
1520,Hyundai Ioniq 5,Hyundai IONIQ 5,160Kw Premium 73 Kwh 5Dr Auto,https://www.autotrader.co.uk/car-details/202305057038777,33999,4.7 (217 reviews) belfast (178 miles),,Hatchback,18682.0,,Automatic,Electric,,,178
4487,Vauxhall Astra,Vauxhall Astra,1.2 Turbo Design 5dr,https://www.autotrader.co.uk/car-details/202305067073185,24000,4.8 (649 reviews) glasgow (178 miles),2023,Hatchback,18.0,1.2L,Manual,Petrol,,,178
19,Toyota Prius,Toyota Prius,1.8 VVTi Business Edition Plus 5dr CVT,https://www.autotrader.co.uk/car-details/202304176363527,23599,4.8 (254 reviews) swansea (178 miles),2020,Hatchback,9001.0,1.8L,Automatic,Petrol Hybrid,,,178
3267,Volvo XC40,Volvo XC40,1.5 T3 R-DESIGN 5d 161 BHP REVERSING CAMERA + HEATED SEATS,https://www.autotrader.co.uk/car-details/202303225512258,28720,4.7 (355 reviews) rainham (178 miles),2020,SUV,31556.0,1.5L,Automatic,Petrol,161.0,,178
2154,Kia Niro,KIA Niro,1.6 GDi 3 5dr,https://www.autotrader.co.uk/car-details/202305127309915,20495,4.7 (167 reviews) basingstoke (178 miles),2020,SUV,35135.0,1.6L,Automatic,Petrol Hybrid,,,178
4323,Vauxhall Astra,Vauxhall Astra,1.2 Turbo SRi Nav Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202303064956840,14000,4.5 (457 reviews) basingstoke (178 miles),2020,Hatchback,20000.0,1.2L,Manual,Petrol,,,178
4496,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 130 GS Line 5dr,https://www.autotrader.co.uk/car-details/202305117240630,27500,4.8 (649 reviews) glasgow (178 miles),2023,Estate,16.0,1.2L,Manual,Petrol,,,178
2710,Kia Niro,KIA E-Niro,64 kWh 3 5dr,https://www.autotrader.co.uk/car-details/202304176357641,28995,4.7 (167 reviews) basingstoke (178 miles),2022,SUV,18683.0,,Automatic,Electric,,,178
845,Toyota Corolla,Toyota Corolla,1.8 Vvt-I Hybrid Excel 5Dr Cvt,https://www.autotrader.co.uk/car-details/202305087137282,26899,4.7 (332 reviews) belfast (178 miles),,Hatchback,4928.0,2.0L,Automatic,Petrol Hybrid,,,178
931,Toyota Corolla,Toyota Corolla,1.8 Vvt-I Hybrid Excel 5Dr Cvt,https://www.autotrader.co.uk/car-details/202305046991530,26499,4.7 (332 reviews) belfast (178 miles),,Estate,14560.0,1.8L,Automatic,Petrol Hybrid,,,178
4500,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 130 GS Line 5dr,https://www.autotrader.co.uk/car-details/202305117241065,27500,4.8 (649 reviews) glasgow (178 miles),2023,Estate,16.0,1.2L,Manual,Petrol,,,178
4503,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 130 GS Line 5dr,https://www.autotrader.co.uk/car-details/202305117241133,27500,4.9 (371 reviews) glasgow (178 miles),2023,Estate,62.0,1.2L,Manual,Petrol,,,178
1584,Hyundai Ioniq 5,Hyundai IONIQ 5,225Kw Ultimate 73 Kwh 5Dr Awd Auto,https://www.autotrader.co.uk/car-details/202305117258014,43999,4.7 (217 reviews) belfast (178 miles),,Hatchback,5478.0,,Automatic,Electric,,,178
4409,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 145 Griffin Edition 5dr,https://www.autotrader.co.uk/car-details/202305067073133,19000,4.9 (371 reviews) glasgow (178 miles),2021,Hatchback,6585.0,1.2L,Manual,Petrol,,2.0,178
4411,Vauxhall Astra,Vauxhall Astra,GRIFFIN EDITION 1.2 5dr,https://www.autotrader.co.uk/car-details/202301313786413,17646,4.5 (457 reviews) basingstoke (178 miles),2021,Hatchback,9500.0,1.2L,Manual,Petrol,,,178
4717,Volkswagen ID.4,Volkswagen Id.4 Estate,125kW Style Ed Pure Perf 52kWh 5dr Auto [110kW Ch],https://www.autotrader.co.uk/car-details/202304156311708,39995,basingstoke (178 miles),2023,SUV,10.0,,Automatic,Electric,,,178
2815,Kia EV6,KIA Ev6,166kW GT Line S 77.4kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202303095077292,50000,4.8 (644 reviews) glasgow (178 miles),2021,Hatchback,5828.0,,Automatic,Electric,,,178
4949,Volkswagen ID.5,Volkswagen Id.5 Coupe,128kW Tech Pro 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202303064954202,50995,basingstoke (178 miles),2023,SUV,10.0,,Automatic,Electric,,,178
43,Toyota Prius,Toyota Prius,1.8 VVT-h 8.8 kWh Business Edition Plus Hatchback 5dr Petrol Plug-in Hybrid CVT Euro 6 (s/s) (122 ps),https://www.autotrader.co.uk/car-details/202305087139040,26500,chessington (178 miles),2021,Hatchback,30100.0,1.8L,Automatic,Petrol Plug-in Hybrid,,,178
3718,Volvo XC40,Volvo XC40,1.5 T5 Recharge PHEV Inscription 5dr Auto,https://www.autotrader.co.uk/car-details/202303075000993,36999,4.8 (254 reviews) swansea (178 miles),2021,SUV,8199.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,178
1139,Hyundai Ioniq,Hyundai Ioniq,1.6 Gdi Hybrid Premium 5Dr Dct,https://www.autotrader.co.uk/car-details/202302144258767,17399,4.7 (217 reviews) belfast (178 miles),,Hatchback,23489.0,1.6L,Automatic,Petrol Hybrid,,,178
2540,Kia Niro,KIA Niro,0.0 2 5d 202 BHP ELECTRIC MUST BE SEEN GREAT SPEC ELECTRIC,https://www.autotrader.co.uk/car-details/202304076073521,24995,3.9 (16 reviews) romford (178 miles),2022,SUV,11483.0,,Automatic,Electric,201.0,,178
4641,Volkswagen ID.4,Volkswagen ID.4,E (204ps) Family (77kWh) Pro Performance 5dr,https://www.autotrader.co.uk/car-details/202305067077765,43995,basingstoke (178 miles),2022,SUV,4786.0,,Automatic,Electric,,,178
58,Toyota Prius,Toyota Prius,1.8 Vvt-h T4 Hatchback 5dr,https://www.autotrader.co.uk/car-details/202304256649918,11495,4.8 (16 reviews) mitcham (178 miles),2023,Hatchback,62219.0,1.8L,Automatic,,134.0,,178
1176,Hyundai Ioniq,Hyundai Ioniq,1.6 PREMIUM MHEV 5d 140 BHP,https://www.autotrader.co.uk/car-details/202303105112429,18949,4.7 (355 reviews) rainham (178 miles),2020,Hatchback,32002.0,1.6L,Automatic,Petrol Hybrid,140.0,,178
2952,Kia EV6,KIA EV6,77.4kWh GT Auto AWD 5dr,https://www.autotrader.co.uk/car-details/202305047007154,61495,4.7 (167 reviews) basingstoke (178 miles),2023,Hatchback,3526.0,,Automatic,Electric,,,178
1495,Hyundai Ioniq,Hyundai Ioniq,100Kw Premium 38Kwh 5Dr Auto,https://www.autotrader.co.uk/car-details/202302204449510,19999,4.7 (217 reviews) belfast (178 miles),,Hatchback,6072.0,,Automatic,Electric,,,178
427,Toyota Corolla,Toyota Corolla,1.8 Vvt-I Hybrid Icon Tech 5Dr Cvt,https://www.autotrader.co.uk/car-details/202304076080091,20499,4.7 (332 reviews) belfast (178 miles),,Estate,37831.0,1.8L,Automatic,Petrol Hybrid,,,178
63,Toyota Prius,Toyota Prius,1.8 VVT-I ACTIVE 5d 97 BHP MUST BE SEEN VERY CLEAN CAR,https://www.autotrader.co.uk/car-details/202304176369771,14995,3.9 (16 reviews) romford (178 miles),2023,Saloon,28510.0,1.8L,Automatic,,,,178
384,Toyota Corolla,Toyota Corolla,1.8 Vvt-I Hybrid Excel 5Dr Cvt,https://www.autotrader.co.uk/car-details/202303085032144,21899,4.7 (332 reviews) belfast (178 miles),,Hatchback,14170.0,1.8L,Automatic,Petrol Hybrid,,,178
4692,Volkswagen ID.4,Volkswagen Id.4 Estate,125kW Style Ed Pure Perf 52kWh 5dr Auto [110kW Ch],https://www.autotrader.co.uk/car-details/202305057026153,39995,basingstoke (178 miles),2023,SUV,10.0,,Automatic,Electric,,,178
2581,Kia Niro,KIA Niro,1.6 GDi PHEV 2 5dr DCT,https://www.autotrader.co.uk/car-details/202304126216891,24000,4.8 (644 reviews) glasgow (178 miles),2022,SUV,21750.0,1.6L,Automatic,Petrol Plug-in Hybrid,,,178
4337,Vauxhall Astra,Vauxhall Astra,1.5 Turbo D 105 Business Edition Nav 5dr,https://www.autotrader.co.uk/car-details/202305057024229,14950,4.7 (754 reviews) bangor (179 miles),,Hatchback,4234.0,1.5L,Manual,Diesel,,,179
3245,Volvo XC40,Volvo XC40,D3 R-Design Manual 2.0 5dr,https://www.autotrader.co.uk/car-details/202305127283903,25995,3.0 (2 reviews) woking (179 miles),2020,SUV,35800.0,2.0L,Manual,Diesel,148.0,,179
3957,Volvo XC40,Volvo XC40,T5 Recharge R-Design Pro Auto 1.5 5dr,https://www.autotrader.co.uk/car-details/202303315829002,41395,3.0 (2 reviews) woking (179 miles),2022,SUV,4100.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,179
4086,Volvo XC40,Volvo XC40,"Recharge Core, T4 plug-in hybrid, Electric/Petrol, Bright 1.5 5dr",https://www.autotrader.co.uk/car-details/202302164336922,37799,5.0 (1 review) swansea (179 miles),2023,SUV,100.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,179
718,Toyota Corolla,Toyota Corolla,Excel 2.0 Hybrid 5dr,https://www.autotrader.co.uk/car-details/202303085042068,24195,4.6 (549 reviews) bromley (179 miles),2021,Hatchback,10147.0,2.0L,Automatic,Petrol Hybrid,,,179
1813,Honda Civic,Honda Civic,1.5 VTEC Turbo Sport Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305026901092,21495,4.6 (330 reviews) swansea (179 miles),2021,Hatchback,15953.0,1.5L,Manual,Petrol,,,179
935,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid GR Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202212072354315,28000,4.8 (539 reviews) glasgow (179 miles),2022,Estate,11946.0,1.8L,Automatic,Petrol Hybrid,,,179
3164,Volvo XC40,Volvo XC40,"R-Design Pro, B5 AWD 2.0 5dr",https://www.autotrader.co.uk/car-details/202302104140611,35891,5.0 (1 review) swansea (179 miles),2020,SUV,20700.0,2.0L,Automatic,Petrol Hybrid,247.0,,179
3162,Volvo XC40,Volvo XC40,T4 FWD Inscription Pro Automatic 2.0 5dr,https://www.autotrader.co.uk/car-details/202304066039086,31798,5.0 (1 review) swansea (179 miles),2020,SUV,20135.0,2.0L,Automatic,Petrol,188.0,,179
2198,Kia Niro,KIA Niro,64kWh 4 Auto 5dr,https://www.autotrader.co.uk/car-details/202303295743101,25495,5.0 (118 reviews) sidcup (179 miles),2020,SUV,22400.0,,Automatic,Electric,,,179
4464,Vauxhall Astra,Vauxhall Astra,1.2t Ultimate 130ps Auto 5 Door,https://www.autotrader.co.uk/car-details/202304296805359,26980,4.5 (15 reviews) fleet (179 miles),2022,Hatchback,6531.0,1.2L,Automatic,Petrol,,,179
345,Toyota Corolla,Toyota Corolla,ICON TECH 1.8 5dr,https://www.autotrader.co.uk/car-details/202305057051582,19060,swansea (179 miles),2020,Estate,67660.0,1.8L,Automatic,Petrol Hybrid,,,179
1610,Hyundai Ioniq 5,Hyundai IONIQ 5,58kWh Ultimate Auto 5dr,https://www.autotrader.co.uk/car-details/202210271131134,41995,4.9 (3206 reviews) sidcup (179 miles),2022,Hatchback,592.0,,Automatic,Electric,,,179
4831,Volkswagen ID.5,Volkswagen ID.5,Styl 77kWh Pro Performance 174PS 1-speed Auto 5dr,https://www.autotrader.co.uk/car-details/202303295730817,40990,4.8 (396 reviews) bromley (179 miles),2022,SUV,3000.0,,Automatic,Electric,,,179
1811,Honda Civic,Honda Civic,1.0 VTEC Turbo EX CVT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202301253604488,22995,4.6 (330 reviews) swansea (179 miles),2021,Hatchback,6645.0,1.0L,Automatic,Petrol,,,179
4156,Volvo XC40,Volvo XC40,B3 (P) Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202305167435852,33895,3.0 (2 reviews) woking (179 miles),2023,SUV,4000.0,2.0L,Automatic,Petrol Hybrid,161.0,,179
1805,Honda Civic,Honda Civic,1.5 VTEC Turbo Sport 5dr CVT,https://www.autotrader.co.uk/car-details/202304276722397,23000,4.7 (1446 reviews) glasgow (179 miles),2021,Hatchback,11437.0,1.5L,Automatic,Petrol,,,179
4885,Volkswagen ID.5,Volkswagen Id.5 Coupe,128kW Style Pro 77kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202301193413225,44990,4.8 (396 reviews) bromley (179 miles),2022,SUV,7000.0,,Automatic,Electric,,,179
4157,Volvo XC40,Volvo XC40,B3 (P) Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202305167417514,33895,3.0 (2 reviews) woking (179 miles),2023,SUV,8000.0,2.0L,Automatic,Petrol Hybrid,161.0,,179
3384,Volvo XC40,Volvo Xc40,1.5 T5 Recharge PHEV R DESIGN 5dr Auto,https://www.autotrader.co.uk/car-details/202211041386415,38000,4.7 (1446 reviews) glasgow (179 miles),2020,SUV,13081.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,179
1517,Hyundai Ioniq 5,Hyundai IONIQ 5,160kW Ultimate 73 kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202305036934803,37514,4.7 (100 reviews) swansea (179 miles),2021,Hatchback,18807.0,,Automatic,Electric,,,179
3677,Volvo XC40,Volvo XC40,T4 Recharge R-Design Auto 1.5 5dr,https://www.autotrader.co.uk/car-details/202304256655601,34795,3.0 (2 reviews) woking (179 miles),2021,SUV,23000.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,179
4498,Vauxhall Astra,Vauxhall Astra,1.2 Turbo 130 GS Line 5dr,https://www.autotrader.co.uk/car-details/202305137325053,27500,4.7 (1446 reviews) glasgow (179 miles),2023,Estate,50.0,1.2L,Manual,Petrol,,,179
3982,Volvo XC40,Volvo XC40,B4 (P) AWD Plus Dark Plus 2.0 5dr,https://www.autotrader.co.uk/car-details/202305047002783,38395,3.0 (2 reviews) woking (179 miles),2022,SUV,6500.0,2.0L,Automatic,Petrol Hybrid,194.0,,179
3911,Volvo XC40,Volvo XC40,B4 (P) AWD Plus Dark Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202304186412513,38395,3.0 (2 reviews) woking (179 miles),2022,SUV,8900.0,2.0L,Automatic,Petrol Hybrid,194.0,,179
3693,Volvo XC40,Volvo XC40,"Recharge R-Design Pro, T5 plug-in hybrid (Front Park Assit, Rear Park Camera) 1.5 5dr",https://www.autotrader.co.uk/car-details/202302244601159,35999,5.0 (1 review) swansea (179 miles),2021,SUV,24204.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,179
444,Toyota Corolla,Toyota Corolla,ICON TECH 1.8 5dr,https://www.autotrader.co.uk/car-details/202305057051582,19060,swansea (179 miles),2020,Estate,67660.0,1.8L,Automatic,Petrol Hybrid,,,179
4350,Vauxhall Astra,Vauxhall Astra,1.5 Turbo D Business Edition Nav 5dr,https://www.autotrader.co.uk/car-details/202304296805244,14995,4.7 (754 reviews) bangor (179 miles),,Hatchback,6584.0,1.5L,Manual,Diesel,,,179
3992,Volvo XC40,Volvo XC40,T5 Recharge R-Design Pro 1.5 5dr,https://www.autotrader.co.uk/car-details/202304066039031,39895,3.0 (2 reviews) woking (179 miles),2022,SUV,20200.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,179
4006,Volvo XC40,Volvo XC40,T5 Recharge R-Design Auto 1.5 5dr,https://www.autotrader.co.uk/car-details/202304286765530,39895,3.0 (2 reviews) woking (179 miles),2022,SUV,7700.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,179
4005,Volvo XC40,Volvo XC40,B3 (P) Core Auto 2.0 5dr,https://www.autotrader.co.uk/car-details/202305057026440,31895,3.0 (2 reviews) woking (179 miles),2022,SUV,5000.0,2.0L,Automatic,Petrol Hybrid,161.0,,179
3470,Volvo XC40,Volvo XC40,"R-Design, B4 mild hybrid 2.0 5dr",https://www.autotrader.co.uk/car-details/202304256655652,33799,5.0 (1 review) swansea (179 miles),2021,SUV,7500.0,2.0L,Automatic,Petrol Hybrid,194.0,,179
4076,Volvo XC40,Volvo XC40,"Ultimate, B4 mild hybrid, Petrol, Dark 2.0 5dr",https://www.autotrader.co.uk/car-details/202302164336921,43999,5.0 (1 review) swansea (179 miles),2023,SUV,100.0,2.0L,Automatic,Petrol Hybrid,194.0,,179
4274,Vauxhall Astra,Vauxhall Astra,1.5 Turbo D Business Edition Nav 5dr,https://www.autotrader.co.uk/car-details/202303255603726,14495,4.7 (754 reviews) bangor (179 miles),,Hatchback,21619.0,1.5L,Manual,Diesel,,,179
4183,Volvo XC40,Volvo XC40,T5 Recharge Ultimate 1.5 5dr,https://www.autotrader.co.uk/car-details/202304246612436,44895,3.0 (2 reviews) woking (179 miles),2023,SUV,4500.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,179
4358,Vauxhall Astra,Vauxhall Astra,1.5 Turbo D 105 SE 5dr,https://www.autotrader.co.uk/car-details/202305127280459,14995,4.7 (754 reviews) bangor (179 miles),,Hatchback,5560.0,1.5L,Manual,Diesel,,,179
1856,Honda Civic,Honda Civic,2.0 VTEC Turbo Type R Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202305167441616,52495,4.6 (330 reviews) swansea (179 miles),2023,Hatchback,130.0,2.0L,Manual,Petrol,,,179
3903,Volvo XC40,Volvo XC40,T4 Recharge R-Design Auto 1.5 5dr,https://www.autotrader.co.uk/car-details/202304216526593,37895,3.0 (2 reviews) woking (179 miles),2022,SUV,6600.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,179
2145,Kia Niro,KIA Niro,64kWh 4+ Auto 5dr,https://www.autotrader.co.uk/car-details/202207278181526,31088,4.9 (3206 reviews) sidcup (179 miles),2020,SUV,3788.0,,Automatic,Electric,,,179
3155,Volvo XC40,Volvo XC40,T3 R-Design Automatic 1.5 5dr,https://www.autotrader.co.uk/car-details/202304066039087,31535,5.0 (1 review) swansea (179 miles),2020,SUV,5766.0,1.5L,Automatic,Petrol,161.0,,179
1628,Hyundai Ioniq 5,Hyundai IONIQ 5,73kWh Ultimate Hatchback 5dr Electric Auto (217 ps),https://www.autotrader.co.uk/car-details/202305087140622,41000,south norwood (179 miles),2022,Hatchback,3700.0,,Automatic,Electric,,,179
461,Toyota Corolla,Toyota Corolla,1.8 VVT-i Hybrid Icon Tech 5dr CVT,https://www.autotrader.co.uk/car-details/202303275677601,19500,4.7 (646 reviews) glasgow (179 miles),2020,Hatchback,30743.0,1.8L,Automatic,Petrol Hybrid,,,179
1204,Hyundai Ioniq,Hyundai Ioniq,PREMIUM 5dr,https://www.autotrader.co.uk/car-details/202305036940972,16995,4.9 (8 reviews) london (179 miles),2020,Hatchback,13097.0,,Automatic,Electric,,,179
3627,Volvo XC40,Volvo XC40,T4 Recharge R-Design Auto 1.5 5dr,https://www.autotrader.co.uk/car-details/202304256655601,34795,3.0 (2 reviews) woking (179 miles),2021,SUV,23000.0,1.5L,Automatic,Petrol Plug-in Hybrid,,,179
3265,Volvo XC40,Volvo XC40,2.0 T5 R Design Pro 5Dr Awd Geartronic,https://www.autotrader.co.uk/car-details/202305127290982,34499,4.7 (452 reviews) glasgow (180 miles),2020,SUV,16059.0,2.0L,Automatic,Petrol,244.0,,180
1244,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid 1st Edition 5dr DCT Hatchback,https://www.autotrader.co.uk/car-details/202303225489760,20149,4.6 (174 reviews) epsom (180 miles),2020,Hatchback,20517.0,1.6L,Automatic,Petrol Hybrid,140.0,,180
1481,Hyundai Ioniq,Hyundai Ioniq,Hat 1.6 Gdi Hybrid Premium Dct 5dr,https://www.autotrader.co.uk/car-details/202304126205554,24450,4.6 (123 reviews) bridgend (180 miles),2022,Hatchback,4601.0,1.6L,Automatic,Petrol Hybrid,,,180
1703,Honda Civic,Honda Civic,1.0 CIVIC SE VTEC CVT 5dr,https://www.autotrader.co.uk/car-details/202304126202389,16600,"4.7 (358 reviews) grays, (180 miles)",2020,Hatchback,16264.0,1.0L,Automatic,Petrol,124.0,,180
2405,Kia Niro,KIA Niro,1.6 GDi PHEV 3 5dr DCT,https://www.autotrader.co.uk/car-details/202305016879147,28000,4.8 (1647 reviews) glasgow (180 miles),2021,SUV,8946.0,1.6L,Automatic,Petrol Hybrid,,,180
1760,Honda Civic,Honda Civic,2.0 VTEC Turbo Type R GT Euro 6 (s/s) 5dr,https://www.autotrader.co.uk/car-details/202302084068312,33000,5.0 (287 reviews) ash vale (180 miles),2020,Hatchback,14384.0,2.0L,Manual,Petrol,,,180
422,Toyota Corolla,Toyota Corolla,2.0 VVT-i (181bhp) GR Sport Hybrid CVT 5dr,https://www.autotrader.co.uk/car-details/202302084069844,24850,3.7 (3 reviews) rayleigh (180 miles),2020,Hatchback,20964.0,2.0L,Automatic,Petrol Hybrid,,,180
2410,Kia Niro,KIA Niro,Niro 4+ EV 5dr,https://www.autotrader.co.uk/car-details/202302184402964,28000,"4.7 (358 reviews) grays, (180 miles)",2021,SUV,34620.0,,Automatic,Electric,201.0,,180
1402,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid Premium SE 5dr DCT,https://www.autotrader.co.uk/car-details/202303225489986,24000,4.8 (1647 reviews) glasgow (180 miles),2021,Hatchback,18530.0,1.6L,Automatic,Petrol Hybrid,,,180
4701,Volkswagen ID.4,Volkswagen Id.4,109kW Life Pure 52kWh 5dr Auto,https://www.autotrader.co.uk/car-details/202305057038316,35000,4.8 (1193 reviews) glasgow (180 miles),2023,SUV,50.0,,Automatic,Electric,,,180
32,Toyota Prius,Toyota Prius Hatchback,1.8 VVTi Business Edition 5dr,https://www.autotrader.co.uk/car-details/202301243547166,26499,4.4 (2385 reviews) glasgow (180 miles),2020,Hatchback,16830.0,1.8L,Automatic,Petrol Plug-in Hybrid,,,180
1532,Hyundai Ioniq 5,Hyundai Ioniq,160kw Premium 73 Kwh Auto 5dr,https://www.autotrader.co.uk/car-details/202304276747262,35950,4.6 (123 reviews) bridgend (180 miles),2021,Hatchback,6705.0,,Automatic,Electric,,,180
4703,Volkswagen ID.4,Volkswagen Id.4,109kW Life Ed Pure 52kWh 5dr Auto [110kW Ch],https://www.autotrader.co.uk/car-details/202305046981780,35000,4.8 (1193 reviews) glasgow (180 miles),2023,SUV,6.0,,Automatic,Electric,,,180
4706,Volkswagen ID.4,Volkswagen Id.4,109kW Life Ed Pure 52kWh 5dr Auto [110kW Ch],https://www.autotrader.co.uk/car-details/202305046981806,35000,4.8 (1193 reviews) glasgow (180 miles),2023,SUV,7.0,,Automatic,Electric,,,180
26,Toyota Prius,Toyota Prius Hatchback,1.8 PHEV Business Edition 5dr,https://www.autotrader.co.uk/car-details/202302063994908,27399,4.4 (2385 reviews) glasgow (180 miles),2020,Hatchback,26825.0,1.8L,Automatic,Petrol Plug-in Hybrid,,,180
3259,Volvo XC40,Volvo XC40,1.5 T5 Recharge Phev Inscription 5Dr Auto,https://www.autotrader.co.uk/car-details/202303305799219,33499,4.7 (452 reviews) glasgow (180 miles),2020,SUV,20776.0,1.5L,Automatic,Petrol Plug-in Hybrid,177.0,,180
25,Toyota Prius,Toyota Prius Hatchback,1.8 VVTi Business Edition 5dr,https://www.autotrader.co.uk/car-details/202210050428664,26199,4.4 (2385 reviews) glasgow (180 miles),2020,Hatchback,15045.0,1.8L,Automatic,Petrol Plug-in Hybrid,,,180
1251,Hyundai Ioniq,Hyundai Ioniq,1.6 GDi Hybrid Premium SE 5dr DCT Hatchback,https://www.autotrader.co.uk/car-details/202303305775669,23698,4.6 (174 reviews) epsom (180 miles),2020,Hatchback,10591.0,1.6L,Automatic,Petrol Hybrid,140.0,,180
4172,Volvo XC40,Volvo Xc40,2.0 B3P Core 5dr Auto,https://www.autotrader.co.uk/car-details/202305127283092,41400,glasgow (180 miles),2023,SUV,2256.0,2.0L,Automatic,Petrol Hybrid,161.0,,180
